Valor1,Codigo_Operador,Valor2,Resultado
55,2,44,2420
93,3,63,1.476
12,1,95,-83
31,1,93,-62
65,0,16,81
12,0,18,30
20,1,41,-21
51,3,13,3.923
9,2,17,153
47,1,5,42
73,0,64,137
11,1,27,-16
67,1,97,-30
5,2,54,270
52,0,1,53
16,3,91,0.176
18,3,71,0.254
56,2,45,2520
15,1,36,-21
47,2,97,4559
76,3,50,1.52
25,0,67,92
12,1,28,-16
22,3,98,0.224
97,3,49,1.98
4,0,4,8
83,0,83,166
31,1,26,5
87,2,4,348
28,2,38,1064
43,0,38,81
53,3,62,0.855
76,2,42,3192
18,3,78,0.231
97,3,75,1.293
55,1,93,-38
67,1,30,37
30,0,23,53
86,1,28,58
52,0,68,120
46,2,7,322
16,2,64,1024
85,2,67,5695
71,2,26,1846
35,0,24,59
57,0,69,126
53,2,29,1537
4,0,71,75
81,1,23,58
37,3,86,0.43
45,1,45,0
22,0,42,64
78,1,15,63
49,3,51,0.961
20,3,55,0.364
42,1,37,5
6,3,87,0.069
85,3,47,1.809
13,3,82,0.159
75,0,28,103
27,0,43,70
30,0,90,120
46,1,46,0
30,2,36,1080
74,1,50,24
21,0,39,60
60,3,6,10.0
45,0,2,47
16,2,90,1440
68,1,38,30
31,3,43,0.721
70,1,65,5
5,0,65,70
54,0,32,86
44,3,35,1.257
65,2,56,3640
36,1,69,-33
30,2,48,1440
59,0,33,92
33,1,61,-28
62,2,51,3162
20,3,25,0.8
77,0,4,81
74,3,52,1.423
39,0,47,86
24,0,6,30
70,3,88,0.795
88,1,63,25
18,3,100,0.18
29,0,7,36
47,0,95,142
100,3,45,2.222
65,2,20,1300
77,2,26,2002
35,2,17,595
18,3,79,0.228
36,1,2,34
44,3,7,6.286
24,3,44,0.545
10,3,22,0.455
30,2,60,1800
37,0,55,92
55,0,26,81
77,0,71,148
57,2,29,1653
91,1,4,87
76,1,59,17
14,3,42,0.333
16,3,22,0.727
40,1,81,-41
62,3,93,0.667
8,2,57,456
7,0,29,36
29,0,74,103
26,0,99,125
1,1,50,-49
39,1,55,-16
97,3,62,1.565
3,1,77,-74
30,2,72,2160
92,3,3,30.667
95,1,83,12
11,3,97,0.113
92,1,75,17
52,2,16,832
97,0,56,153
89,3,91,0.978
63,1,3,60
44,0,58,102
58,1,79,-21
39,2,43,1677
21,2,23,483
96,1,84,12
94,3,52,1.808
54,1,100,-46
87,1,70,17
7,0,96,103
49,0,59,108
32,2,83,2656
89,2,40,3560
3,1,10,-7
45,3,22,2.045
30,2,84,2520
95,1,16,79
23,2,55,1265
41,3,1,41.0
17,1,96,-79
57,3,90,0.633
50,2,62,3100
82,2,1,82
10,2,91,910
79,0,35,114
18,0,44,62
41,0,78,119
58,1,12,46
96,1,17,79
4,2,8,32
88,3,74,1.189
11,3,54,0.204
54,1,33,21
87,1,3,84
1,2,90,90
87,2,52,4524
100,3,26,3.846
30,2,96,2880
27,2,85,2295
17,1,29,-12
72,0,98,170
12,2,43,516
57,0,57,114
99,0,20,119
97,1,92,5
19,0,100,119
71,2,94,6674
9,0,60,69
31,3,69,0.449
60,1,88,-28
68,0,5,73
62,3,16,3.875
34,3,62,0.548
91,0,39,130
32,3,79,0.405
61,2,8,488
73,0,6,79
93,3,59,1.576
45,1,57,-12
39,2,32,1248
99,0,87,186
4,1,44,-40
55,1,83,-28
97,1,25,72
24,3,31,0.774
95,3,41,2.317
61,1,47,14
70,3,83,0.843
98,3,54,1.815
59,2,66,3894
60,1,21,39
18,1,37,-19
88,3,95,0.926
69,0,61,130
56,1,42,14
83,3,2,41.5
52,0,10,62
59,0,21,80
50,2,46,2300
55,1,16,39
6,2,89,534
79,1,45,34
55,2,72,3960
80,0,9,89
75,1,66,9
2,2,19,38
1,2,20,20
79,3,99,0.798
9,2,78,702
83,0,92,175
60,3,72,0.833
74,1,40,34
38,1,62,-24
19,3,63,0.302
58,3,92,0.63
53,2,16,848
30,0,32,62
36,2,7,252
74,3,7,10.571
53,0,66,119
89,2,41,3649
66,2,5,330
84,2,71,5964
80,0,76,156
6,2,54,324
8,2,56,448
28,3,73,0.384
34,1,97,-63
42,3,50,0.84
41,1,3,38
78,2,10,780
71,0,25,96
64,1,63,1
5,0,7,12
17,2,42,714
27,0,52,79
66,1,90,-24
84,2,96,8064
63,1,82,-19
93,0,8,101
31,0,88,119
22,3,11,2.0
16,2,3,48
57,2,74,4218
45,0,11,56
80,2,16,1280
64,0,81,145
96,3,59,1.627
28,3,32,0.875
27,2,7,189
25,2,60,1500
34,2,16,544
40,2,98,3920
66,1,23,43
13,3,38,0.342
13,0,67,80
25,3,100,0.25
3,2,93,279
82,0,40,122
15,2,64,960
68,1,75,-7
63,0,78,141
77,0,13,90
92,3,81,1.136
24,0,15,39
72,1,84,-12
69,1,76,-7
33,1,98,-65
18,2,63,1134
67,2,100,6700
86,3,41,2.098
94,1,5,89
22,3,53,0.415
35,1,38,-3
26,1,66,-40
88,1,100,-12
28,1,93,-65
65,2,92,5980
95,1,6,89
2,0,37,39
59,1,28,31
66,0,45,111
28,3,83,0.337
43,2,77,3311
30,1,33,-3
3,2,18,54
94,2,72,6768
18,2,53,954
37,3,47,0.787
78,2,12,936
91,1,41,50
88,1,33,55
97,0,65,162
22,2,83,1826
44,0,67,111
10,2,78,780
97,2,53,5141
50,1,58,-8
61,3,17,3.588
81,3,7,11.571
49,0,68,117
9,1,45,-36
77,2,52,4004
40,3,32,1.25
35,2,33,1155
98,2,69,6762
54,2,73,3942
87,2,75,6525
14,0,41,55
13,1,54,-41
73,2,87,6351
65,1,22,43
25,2,51,1275
19,0,42,61
4,0,1,5
41,0,87,128
80,0,88,168
9,0,2,11
88,0,81,169
61,2,72,4392
84,2,75,6300
28,0,72,100
94,0,28,122
47,1,99,-52
55,3,12,4.583
99,0,29,128
81,2,16,1296
15,2,7,105
97,2,61,5917
93,1,50,43
48,2,33,1584
76,3,41,1.854
86,0,47,133
61,3,28,2.179
3,2,85,255
20,1,68,-48
69,0,3,72
91,0,48,139
14,1,62,-48
47,1,32,15
16,0,5,21
11,1,54,-43
58,2,93,5394
94,3,16,5.875
11,2,82,902
99,0,96,195
83,3,3,27.667
15,1,63,-48
47,3,69,0.681
95,3,67,1.418
79,3,100,0.79
76,3,80,0.95
82,0,52,134
71,1,91,-20
95,3,45,2.111
89,2,20,1780
1,3,24,0.042
65,3,45,1.444
20,1,1,19
75,3,96,0.781
47,0,25,72
69,0,70,139
48,0,7,55
34,1,87,-53
41,3,54,0.759
67,1,57,10
97,2,69,6693
6,1,63,-57
31,2,20,620
25,1,73,-48
6,3,36,0.167
2,1,84,-82
36,3,26,1.385
80,0,18,98
39,0,44,83
71,1,24,47
70,3,34,2.059
61,0,56,117
11,2,84,924
94,1,84,10
80,3,45,1.778
29,0,4,33
89,0,48,137
76,3,30,2.533
34,1,20,14
48,0,74,122
72,3,64,1.125
25,1,6,19
50,2,50,2500
76,2,68,5168
77,3,72,1.069
53,0,75,128
2,2,60,120
77,1,85,-8
92,2,41,3772
74,1,77,-3
22,2,8,176
94,1,17,77
36,2,84,3024
56,2,59,3304
20,2,19,380
52,3,99,0.525
1,3,59,0.017
96,2,25,2400
19,2,43,817
3,3,4,0.75
14,3,67,0.209
68,1,65,3
71,0,34,105
65,2,57,3705
14,3,96,0.146
63,3,30,2.1
100,3,47,2.128
10,3,83,0.12
86,2,72,6192
13,0,9,22
31,0,97,128
64,2,11,704
77,1,18,59
74,1,10,64
41,0,8,49
64,1,100,-36
46,2,88,4048
63,2,89,5607
35,1,28,7
64,0,90,154
17,2,61,1037
1,0,71,72
50,0,38,88
27,1,96,-69
57,3,99,0.576
94,2,87,8178
27,3,60,0.45
42,3,18,2.333
47,2,66,3102
30,1,23,7
72,0,28,100
1,3,75,0.013
82,0,49,131
22,1,91,-69
81,2,36,2916
12,3,51,0.235
20,0,12,32
68,2,51,3468
63,0,87,150
61,2,7,427
75,2,62,4650
71,3,28,2.536
35,2,96,3360
81,0,58,139
40,3,77,0.519
25,3,40,0.625
88,1,23,65
4,3,22,0.182
27,1,29,-2
86,0,59,145
74,3,87,0.851
1,1,77,-76
23,1,50,-27
50,2,34,1700
33,0,61,94
51,0,32,83
98,2,34,3332
22,1,24,-2
84,1,58,26
24,1,51,-27
17,2,65,1105
26,3,66,0.394
12,3,28,0.429
44,0,9,53
66,0,54,120
6,2,19,114
54,3,67,0.806
48,3,56,0.857
46,1,83,-37
1,1,10,-9
13,2,43,559
19,2,8,152
98,1,51,47
43,3,96,0.448
11,0,83,94
36,0,28,64
97,0,74,171
58,1,39,19
83,0,22,105
52,1,33,19
44,0,76,120
79,3,48,1.646
93,2,8,744
54,1,60,-6
1,3,53,0.019
46,1,16,30
27,3,6,4.5
93,3,30,3.1
56,3,86,0.651
19,3,49,0.388
52,0,7,59
19,3,55,0.345
8,3,44,0.182
17,1,56,-39
26,2,63,1638
14,0,50,64
14,3,65,0.215
41,3,83,0.494
96,3,64,1.5
34,3,87,0.391
6,3,72,0.083
51,1,70,-19
19,0,51,70
54,2,25,1350
41,0,96,137
4,0,10,14
83,0,89,172
56,3,10,5.6
86,1,67,19
80,1,61,19
83,3,74,1.122
44,1,83,-39
13,1,91,-78
32,3,2,16.0
88,0,90,178
79,3,6,13.167
94,0,37,131
10,1,87,-77
43,1,57,-14
7,1,79,-72
45,1,84,-39
23,3,70,0.329
4,1,71,-67
99,0,38,137
94,3,99,0.949
51,1,3,48
58,0,64,122
65,3,64,1.016
20,0,100,120
63,3,7,9.0
95,3,53,1.792
64,0,11,75
44,1,16,28
100,1,86,14
77,2,78,6006
69,0,12,81
91,0,57,148
10,1,20,-10
16,0,14,30
7,1,12,-5
38,0,59,97
88,2,74,6512
4,1,4,0
34,3,39,0.872
36,0,86,122
88,3,40,2.2
2,2,5,10
60,3,75,0.8
43,3,88,0.489
81,2,56,4536
62,1,14,48
47,1,69,-22
96,2,87,8352
64,2,70,4480
100,1,19,81
93,2,19,1767
55,2,31,1705
43,3,61,0.705
47,0,34,81
86,2,29,2494
69,0,79,148
48,0,16,64
14,3,1,14.0
16,0,81,97
21,1,31,-10
21,2,100,2100
3,3,47,0.064
78,3,54,1.444
40,3,60,0.667
68,3,26,2.615
75,1,26,49
80,0,27,107
32,1,97,-65
46,2,45,2070
74,2,75,5550
39,0,53,92
88,0,20,108
14,3,66,0.212
67,1,94,-27
84,3,46,1.826
86,2,78,6708
74,2,34,2516
90,2,27,2430
100,3,14,7.143
64,1,90,-26
26,0,38,64
48,0,83,131
28,3,60,0.467
14,2,96,1344
39,3,95,0.411
32,1,30,2
23,3,36,0.639
34,1,57,-23
67,1,27,40
32,3,91,0.352
25,1,43,-18
78,2,14,1092
31,1,53,-22
15,2,18,270
64,1,23,41
71,0,43,114
73,2,2,146
27,3,76,0.355
40,3,5,8.0
4,3,90,0.044
10,2,90,900
29,3,97,0.299
34,2,25,850
83,1,47,36
41,0,17,58
60,1,58,2
33,2,75,2475
49,0,65,114
1,0,80,81
28,0,2,30
50,0,47,97
27,2,79,2133
43,3,24,1.792
19,1,75,-56
65,2,93,6045
16,1,67,-51
72,0,37,109
26,1,93,-67
68,1,35,33
19,0,39,58
41,0,84,125
20,0,21,41
63,0,96,159
66,2,70,4620
81,0,67,148
30,1,60,-30
25,3,11,2.273
28,0,69,97
45,2,26,1170
37,2,85,3145
21,3,8,2.625
33,2,17,561
3,3,78,0.038
24,3,26,0.923
33,0,70,103
12,3,71,0.169
7,3,15,0.467
53,1,63,-10
91,1,68,23
26,1,26,0
51,0,41,92
85,1,62,23
49,1,84,-35
82,1,54,28
20,0,88,108
82,3,44,1.864
45,2,39,1755
67,2,1,67
29,3,77,0.377
3,0,44,47
12,2,44,528
50,1,85,-35
59,2,18,1062
52,3,78,0.667
9,1,72,-63
24,2,94,2256
99,2,81,8019
4,3,12,0.333
11,0,92,103
90,3,88,1.023
75,0,100,175
91,1,1,90
78,2,16,1248
26,2,43,1118
36,0,37,73
49,1,17,32
70,2,6,420
53,3,85,0.624
47,3,98,0.48
33,3,70,0.471
83,0,31,114
29,3,98,0.296
23,3,17,1.353
50,1,18,32
92,2,91,8372
76,1,86,-10
9,1,5,4
92,3,70,1.314
6,0,11,17
25,2,99,2475
73,1,78,-5
96,3,60,1.6
31,2,86,2666
37,1,100,-63
92,3,2,46.0
44,1,6,38
53,0,5,58
14,0,59,73
43,2,90,3870
6,3,99,0.061
37,1,38,-1
92,3,27,3.407
61,0,53,114
6,3,46,0.13
83,0,98,181
4,3,98,0.041
99,3,67,1.478
76,1,19,57
45,3,87,0.517
24,2,56,1344
73,1,11,62
37,1,33,4
88,3,70,1.257
87,1,97,-10
94,0,46,140
31,0,27,58
88,2,39,3432
53,0,72,125
92,3,25,3.68
38,0,1,39
32,3,37,0.865
80,1,98,-18
94,3,4,23.5
54,3,45,1.2
5,2,86,430
92,1,35,57
58,0,73,131
14,3,8,1.75
46,3,22,2.091
23,3,80,0.287
77,3,47,1.638
9,3,46,0.196
92,3,36,2.556
64,0,20,84
43,1,94,-51
11,0,22,33
14,1,22,-8
87,1,30,57
68,3,20,3.4
69,0,21,90
6,1,90,-84
16,0,23,39
33,2,90,2970
21,3,30,0.7
28,2,25,700
79,2,21,1659
63,0,17,80
89,2,57,5073
47,2,87,4089
57,2,20,1140
48,3,98,0.49
71,1,51,20
10,1,57,-47
51,2,73,3723
47,0,43,90
20,2,14,280
6,0,69,75
48,0,25,73
6,1,23,-17
62,1,51,11
2,1,44,-42
100,1,56,44
2,2,46,92
5,2,75,375
75,3,31,2.419
7,3,65,0.108
75,3,19,3.947
97,1,52,45
39,0,62,101
37,2,88,3256
61,1,74,-13
94,1,44,50
21,1,68,-47
12,3,8,1.5
47,3,5,9.4
81,3,28,2.893
26,0,47,73
54,3,38,1.421
40,3,12,3.333
58,0,3,61
77,1,45,32
40,2,91,3640
97,0,4,101
91,2,63,5733
44,0,6,50
61,1,7,54
8,2,68,544
84,2,7,588
24,3,34,0.706
21,1,1,20
49,0,7,56
64,3,11,5.818
71,0,52,123
8,0,33,41
75,0,88,163
69,2,56,3864
87,3,87,1.0
75,2,81,6075
14,3,84,0.167
9,2,76,684
9,3,38,0.237
5,3,81,0.062
70,3,67,1.045
75,3,82,0.915
11,3,45,0.244
49,2,29,1421
75,3,4,18.75
17,0,63,80
97,0,71,168
31,1,90,-59
84,2,32,2688
79,1,5,74
64,1,60,4
91,3,100,0.91
41,0,26,67
88,3,88,1.0
25,3,69,0.362
29,3,46,0.63
51,3,98,0.52
49,0,74,123
1,0,89,90
27,1,56,-29
2,2,80,160
28,0,11,39
50,0,56,106
56,2,73,4088
23,1,77,-54
2,3,51,0.039
16,2,34,544
71,2,59,4189
2,3,16,0.125
65,3,93,0.699
66,3,35,1.886
51,3,30,1.7
31,1,23,8
60,3,24,2.5
22,1,51,-29
19,0,48,67
62,2,83,5146
69,2,86,5934
39,3,97,0.402
20,0,30,50
81,0,76,157
6,2,11,66
79,2,14,1106
28,0,78,106
83,1,17,66
23,1,10,13
61,3,1,61.0
11,0,34,45
8,2,25,200
33,0,79,112
43,2,52,2236
66,3,18,3.667
99,0,35,134
51,0,50,101
23,3,7,3.286
45,1,42,3
84,1,18,66
78,1,12,66
42,1,34,8
14,2,77,1078
11,2,63,693
44,3,58,0.759
3,0,53,56
8,1,38,-30
46,1,43,3
69,0,9,78
1,3,6,0.167
66,2,83,5478
15,2,29,435
93,0,80,173
22,3,17,1.294
58,2,34,1972
83,2,42,3486
8,3,94,0.085
30,3,65,0.462
44,3,19,2.316
63,3,15,4.2
83,0,40,123
38,3,52,0.731
70,1,62,8
80,1,88,-8
14,2,58,812
6,0,20,26
48,0,13,61
20,2,75,1500
38,2,38,1444
25,2,62,1550
41,2,61,2501
53,0,14,67
57,2,65,3705
15,0,57,72
86,3,61,1.41
28,3,87,0.322
100,3,23,4.348
51,1,30,21
79,2,61,4819
84,3,27,3.111
30,3,33,0.909
88,1,60,28
90,3,51,1.765
80,1,21,59
20,2,46,920
66,3,3,22.0
44,1,43,1
65,2,6,390
25,3,93,0.269
70,3,14,5.0
10,1,47,-37
84,3,97,0.866
31,0,36,67
97,2,86,8342
53,0,81,134
95,0,44,139
99,1,45,54
84,2,11,924
20,2,17,340
32,3,94,0.34
58,3,15,3.867
63,1,67,-4
55,3,23,2.391
27,2,18,486
5,2,97,485
3,3,83,0.036
1,1,47,-46
64,0,29,93
39,1,52,-13
1,0,10,11
3,1,74,-71
22,3,64,0.344
35,2,46,1610
2,3,47,0.043
16,3,20,0.8
40,3,52,0.769
66,1,8,58
73,0,66,139
16,0,32,48
11,2,16,176
58,1,76,-18
96,1,81,15
79,3,16,4.938
3,2,57,171
97,3,66,1.47
47,3,45,1.044
29,1,4,25
87,1,67,20
93,3,92,1.011
62,3,79,0.785
44,3,28,1.571
65,0,85,150
97,2,94,9118
17,1,93,-76
47,0,52,99
71,3,77,0.922
80,2,18,1440
84,3,74,1.135
58,1,9,49
98,2,66,6468
53,2,8,424
95,2,22,2090
32,1,57,-25
54,1,30,24
73,2,59,4307
46,2,2,92
11,2,18,198
70,2,85,5950
49,3,14,3.5
70,3,98,0.714
17,1,26,-9
95,2,40,3800
54,2,98,5292
48,2,95,4560
26,0,56,82
33,0,67,100
61,2,6,366
97,1,89,8
78,2,27,2106
49,2,3,147
40,3,56,0.714
94,1,81,13
63,3,69,0.913
25,3,94,0.266
17,0,5,22
62,3,84,0.738
60,1,85,-25
44,0,15,59
1,3,12,0.083
21,2,21,441
57,1,77,-20
67,0,49,116
89,1,76,13
59,2,29,1711
49,0,16,65
38,2,79,3002
9,2,7,63
30,3,14,2.143
22,3,74,0.297
75,0,97,172
55,1,80,-25
67,2,9,603
52,1,72,-20
89,2,37,3293
17,0,72,89
60,1,18,42
98,0,69,167
41,0,35,76
87,3,84,1.036
56,2,62,3472
18,1,34,-16
58,2,63,3654
45,0,71,116
56,1,39,17
82,3,35,2.343
6,0,8,14
41,3,5,8.2
1,0,98,99
28,0,20,48
61,2,37,2257
19,2,67,1273
55,1,13,42
79,1,42,37
19,1,35,-16
52,1,5,47
44,2,17,748
75,1,63,12
65,3,77,0.844
92,3,80,1.15
15,2,86,1290
82,3,77,1.065
19,0,57,76
63,2,36,2268
77,0,73,150
20,0,39,59
74,1,37,37
38,1,59,-21
87,3,93,0.935
96,2,2,192
4,2,48,192
76,3,54,1.407
41,3,56,0.732
15,3,9,1.667
97,2,13,1261
3,2,49,147
56,0,86,142
53,1,23,30
85,1,22,63
62,3,3,20.667
51,0,59,110
48,3,23,2.087
4,2,62,248
82,1,14,68
47,2,69,3243
68,3,22,3.091
65,1,66,-1
98,3,81,1.21
78,2,29,2262
67,3,66,1.015
18,3,27,0.667
69,0,18,87
4,2,76,304
26,2,40,1040
17,0,2,19
75,3,94,0.798
51,3,62,0.823
59,3,62,0.952
45,3,59,0.763
100,0,100,200
8,1,75,-67
18,0,46,64
90,2,18,1620
40,0,91,131
46,1,80,-34
36,2,76,2736
8,2,38,304
97,2,21,2037
76,1,46,30
40,1,68,-28
48,0,22,70
54,2,47,2538
96,2,69,6624
53,0,23,76
3,1,64,-61
95,1,70,25
8,1,8,0
17,2,99,1683
59,1,92,-33
40,2,84,3360
92,1,62,30
68,2,46,3128
92,2,43,3956
5,1,4,1
20,2,38,760
27,3,33,0.818
40,1,1,39
8,3,69,0.116
90,0,52,142
96,3,93,1.032
87,1,57,30
26,1,63,-37
51,1,67,-16
48,3,79,0.608
88,1,97,-9
98,1,11,87
34,3,8,4.25
20,2,9,180
80,1,58,22
95,1,3,92
87,2,26,2262
60,3,54,1.111
59,1,25,34
86,3,51,1.686
55,2,62,3410
90,2,20,1800
98,3,12,8.167
98,2,31,3038
10,1,84,-74
90,3,85,1.059
1,0,19,20
65,0,27,92
54,1,20,34
68,0,74,142
83,2,20,1660
65,1,86,-21
24,2,60,1440
73,0,75,148
62,1,78,-16
65,2,42,2730
25,3,1,25.0
19,3,72,0.264
60,0,93,153
11,3,94,0.117
10,1,17,-7
25,0,78,103
88,3,5,17.6
43,0,49,92
7,3,67,0.104
65,0,94,159
21,1,95,-74
92,0,16,108
95,2,51,4845
22,2,2,44
13,1,51,-38
65,1,19,46
58,3,10,5.8
94,2,52,4888
62,1,11,51
52,0,79,131
97,3,30,3.233
76,0,42,118
95,2,69,6555
56,0,98,154
37,2,90,3330
30,3,45,0.667
97,1,12,85
60,3,43,1.395
7,3,11,0.636
83,2,49,4067
61,1,34,27
24,1,36,-12
4,0,82,86
21,1,28,-7
70,0,38,108
22,0,53,75
92,0,83,175
47,1,96,-49
76,2,77,5852
6,3,9,0.667
75,0,39,114
56,1,29,27
7,2,49,343
57,2,94,5358
93,1,47,46
59,3,41,1.439
93,0,10,103
22,2,79,1738
93,2,51,4743
78,3,95,0.821
36,2,37,1332
34,3,11,3.091
91,3,42,2.167
20,1,65,-45
14,1,59,-45
67,0,58,125
53,1,35,18
47,1,29,18
16,2,65,1040
10,3,68,0.147
85,1,34,51
11,1,51,-40
49,1,56,-7
54,0,43,97
99,2,44,4356
93,0,77,170
62,3,98,0.633
12,1,52,-40
71,1,88,-17
98,0,78,176
59,3,76,0.776
45,0,80,125
39,2,58,2262
66,3,80,0.825
34,1,84,-50
67,1,54,13
89,3,58,1.534
86,1,52,34
55,3,24,2.292
83,1,44,39
16,3,100,0.16
21,2,98,2058
75,3,78,0.962
56,0,28,84
94,3,57,1.649
16,2,91,1456
71,1,21,50
15,0,54,69
48,2,24,1152
8,3,100,0.08
76,0,100,176
78,1,39,39
77,0,82,159
42,1,61,-19
34,1,17,17
24,0,84,108
32,3,68,0.471
80,2,49,3920
29,0,85,114
77,1,82,-5
48,3,73,0.658
31,3,19,1.632
95,0,41,136
74,1,74,0
56,0,95,151
96,0,23,119
60,3,17,3.529
45,1,2,43
20,2,70,1400
100,0,42,142
75,2,79,5925
35,1,92,-57
68,1,62,6
30,2,59,1770
70,1,89,-19
74,3,89,0.831
76,3,38,2.0
77,1,15,62
36,1,93,-57
20,2,41,820
30,1,87,-57
41,1,37,4
32,2,1,32
10,0,7,17
58,3,73,0.795
47,3,25,1.88
74,0,45,119
96,0,90,186
97,3,20,4.85
78,0,64,142
87,3,9,9.667
35,1,25,10
60,2,57,3420
18,0,55,73
79,0,46,125
40,0,100,140
94,3,92,1.022
25,0,66,91
7,2,39,273
88,1,87,1
70,1,22,48
27,1,93,-66
48,3,52,0.923
44,3,100,0.44
5,3,91,0.055
87,0,94,181
44,3,91,0.484
78,3,63,1.238
36,1,26,10
30,1,20,10
84,2,15,1260
100,3,44,2.273
10,0,74,84
41,2,62,2542
37,2,93,3441
88,3,77,1.143
78,3,19,4.105
91,1,28,63
76,1,83,-7
57,0,68,125
65,3,19,3.421
22,2,4,88
88,1,20,68
54,2,33,1782
87,2,49,4263
1,1,74,-73
2,3,2,1.0
68,0,16,84
90,0,61,151
9,1,32,-23
92,1,99,-7
99,1,5,94
5,1,41,-36
71,2,16,1136
7,3,50,0.14
42,0,64,106
60,0,35,95
87,1,94,-7
42,2,97,4074
1,1,7,-6
98,1,48,50
95,1,40,55
68,0,83,151
92,1,32,60
12,0,38,50
88,2,37,3256
69,3,46,1.5
73,0,84,157
98,3,19,5.158
58,1,36,22
53,3,51,1.039
31,2,76,2356
16,1,52,-36
54,1,57,-3
87,1,27,60
13,3,56,0.232
43,0,58,101
28,0,17,45
92,0,25,117
17,1,53,-36
64,2,28,1792
52,0,88,140
59,0,99,158
43,3,84,0.512
40,2,60,2400
21,3,70,0.3
52,2,48,2496
42,2,92,3864
84,0,44,128
21,3,61,0.344
44,1,80,-36
83,3,24,3.458
47,2,90,4230
70,0,47,117
22,0,62,84
7,1,76,-69
4,1,68,-64
52,3,42,1.238
75,0,48,123
78,2,31,2418
52,3,76,0.684
34,0,74,108
93,0,19,112
75,2,44,3300
96,2,98,9408
40,0,21,61
62,0,66,128
2,2,32,64
100,1,83,17
52,3,58,0.897
4,3,24,0.167
18,1,61,-43
45,0,22,67
67,0,67,134
7,3,51,0.137
2,3,10,0.2
7,1,9,-2
71,2,38,2698
100,3,35,2.857
89,2,74,6586
88,2,59,5192
46,2,83,3818
32,0,40,72
79,1,69,10
54,0,52,106
93,0,86,179
75,1,90,-15
14,1,96,-82
78,3,9,8.667
100,1,16,84
46,3,1,46.0
98,0,87,185
74,1,64,10
23,0,44,67
45,0,89,134
1,3,44,0.023
28,2,71,1988
24,0,26,50
46,0,71,117
15,1,97,-82
75,2,100,7500
83,2,38,3154
85,0,72,157
25,3,85,0.294
79,1,2,77
81,3,14,5.786
83,3,37,2.243
74,3,39,1.897
37,1,18,19
33,3,13,2.538
75,1,23,52
56,0,37,93
47,3,2,23.5
15,0,63,78
77,1,5,72
67,1,91,-24
72,3,10,7.2
41,1,27,14
55,0,46,101
74,2,91,6734
77,0,91,168
38,1,19,19
43,2,27,1161
2,0,48,50
24,0,93,117
33,3,19,1.737
93,3,79,1.177
49,3,78,0.628
74,2,50,3700
87,2,97,8439
98,3,88,1.114
56,2,76,4256
34,0,4,38
2,2,66,132
68,2,64,4352
71,2,2,142
23,3,4,5.75
47,3,67,0.701
73,0,5,78
32,3,57,0.561
95,0,50,145
35,0,41,76
96,0,32,128
34,1,54,-20
9,3,58,0.155
12,2,71,852
69,2,67,4623
8,2,37,296
98,3,14,7.0
25,1,40,-15
100,0,51,151
31,1,50,-19
78,2,33,2574
66,1,47,19
65,0,24,89
62,2,27,1674
61,2,48,2928
20,2,33,660
68,1,99,-31
52,0,9,61
28,3,63,0.444
74,0,54,128
82,3,50,1.64
57,2,40,2280
94,2,60,5640
6,2,80,480
39,3,63,0.619
24,2,28,672
44,2,43,1892
79,0,55,134
9,3,29,0.31
77,3,96,0.802
20,2,4,80
25,0,75,100
81,2,21,1701
85,0,2,87
54,3,82,0.659
91,3,97,0.938
35,1,62,-27
65,2,79,5135
26,1,90,-64
10,0,83,93
37,0,5,42
76,0,39,115
99,2,7,693
81,3,95,0.853
42,3,31,1.355
59,2,94,5546
51,3,80,0.637
72,1,41,31
57,0,77,134
36,1,63,-27
30,1,57,-27
64,2,87,5568
4,0,79,83
40,3,90,0.444
61,2,79,4819
9,0,80,89
68,0,25,93
95,3,1,95.0
91,1,65,26
26,1,23,3
55,2,21,1155
75,0,36,111
27,0,51,78
94,3,70,1.343
88,1,57,31
82,1,51,31
88,3,23,3.826
55,0,43,98
35,0,99,134
98,0,8,106
9,2,39,351
50,1,82,-32
60,0,44,104
9,1,69,-60
80,2,80,6400
37,3,28,1.321
44,3,39,1.128
96,3,89,1.079
73,3,65,1.123
68,0,92,160
51,2,34,1734
5,0,73,78
13,1,78,-65
67,3,26,2.577
12,0,47,59
65,1,46,19
5,3,72,0.069
78,0,3,81
44,3,93,0.473
72,2,43,3096
17,3,74,0.23
72,2,5,360
59,0,41,100
12,1,10,2
65,3,44,1.477
77,0,12,89
50,1,15,35
9,1,2,7
87,0,33,120
68,3,75,0.907
28,2,74,2072
37,1,97,-60
43,0,67,110
85,0,60,145
92,0,34,126
13,1,11,2
3,2,29,87
17,2,6,102
57,0,7,64
93,1,74,19
33,3,56,0.589
37,0,63,100
92,2,29,2668
94,2,67,6298
38,3,54,0.704
63,1,27,36
25,2,64,1600
62,0,8,70
40,1,38,2
14,1,86,-72
47,2,20,940
47,1,56,-9
70,0,56,126
22,0,71,93
11,1,78,-67
29,0,82,111
54,3,75,0.72
62,2,9,558
85,2,10,850
67,2,18,1206
10,3,70,0.143
20,3,27,0.741
93,1,7,86
34,0,83,117
1,3,84,0.012
58,3,33,1.758
93,0,28,121
52,2,71,3692
94,3,56,1.679
40,0,30,70
56,3,37,1.514
14,1,19,-5
45,0,31,76
81,2,41,3321
11,1,11,0
67,1,81,-14
51,2,49,2499
